,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
92,checrai71,@checrai71,2022-03-04T10:15:47.000Z,"checrai71
@checrai71
·
4 Mar","Replying to 
@BFMTV
https://twitter.com/JohnWick97440/status/1499667154223996929?t=R-lZjYEc2D-HUOUrImMk5A&s=19…

""#vaccins"" #pfizer #bigpharma 
#fascisme au profit de la #finance
974Rebelion (18)
@JohnWick97440
 · 4 Mar
02/03/2022  Pfizer s'effondre après que les rapports sur les effets secondaires des vaccins commencent à sortir....
Les Grosses bombes ne sont plus loin... ",✊ 💥 🥳 👋,,,,"['https://pbs.twimg.com/profile_images/1498648070430539778/abfyi0wa_mini.jpg', 'https://pbs.twimg.com/media/FM_jVEAXoAEUBlB?format=jpg&name=small']",https://twitter.com/checrai71/status/1499690058521141249
93,Alexandre Le Grand,@AlexVerseauLeGr,2022-03-04T00:56:03.000Z,"Alexandre Le Grand
@AlexVerseauLeGr
·
4 Mar","Replying to 
@beestoufly
Hypocrites, Menteurs et Diviseurs, puisqu'ils font comme pour le #PassDeLaHonte en cherchant à culpabiliser les #nonvaccinés
Après les #masques les #vaccins on découvre qu'on a même plus d'#armes ?! Elles viennent de #Belgique d'#Allemagne https://capital.fr/economie-politique/faibles-stocks-de-munitions-fragilite-des-effectifs-linstitut-montaigne-epingle-les-manques-de-larmee-francaise-1393505… #MacronDehors
capital.fr
Faibles stocks de munitions, fragilité des effectifs... L'Institut Montaigne épingle les manques de...
A l’issue d’une réflexion de 18 mois, le think tank formule douze recommandations pour faire face aux enjeux à venir., Entre 2000 et 2019, les dépenses militaires de la France ont augmenté de 11%,...",,,,,['https://pbs.twimg.com/card_img/1512777787634978819/-OxKLpyl?format=jpg&name=small'],https://twitter.com/AlexVerseauLeGr/status/1499549197627973632
94,riad,@riadmalek111,2022-03-04T10:28:58.000Z,"riad
@riadmalek111
·
4 Mar","Replying to 
@nanajooni
Les personnes vaccinées ne sont pas plus vivants que les autres.
La seule différence est que vous avez un produit expérimental dans votre corps ou personne ne peut prédire les effets dans les années à venir 5,10ans,...
Mais bon si vous êtes heureuse, Tant mieux pour vous
#vaccins",,,,,[],https://twitter.com/riadmalek111/status/1499693377595617282
95,checrai71,@checrai71,2022-03-04T13:18:06.000Z,"checrai71
@checrai71
·
4 Mar","Replying to 
@TF1Info
 @TF1
  and 3 others
https://twitter.com/NicolasVdrines1/status/1499684976710856705?t=VWiJd_0osU4YfEj74M7ADg&s=19…

Le viol de nos #soignants par les ""#vaccins"" au profit de #bigpharma est normalisé par les #bigmedia.

#finance des + riches 
#fascisme 
#propagande
Nicolas Védrines
@NicoVedrines
 · 4 Mar
""90 % ont soutenu la révocation de l'exigence de vaccination contre la COVID-19 dans les établissements de santé et de soins sociaux, et seulement 9 % ont exprimé leur opposition à la révocation.""

https://gov.uk/government/consultations/revoking-vaccination-as-a-condition-of-deployment-across-all-health-and-social-care/outcome/revoking-vaccination-as-a-condition-of-deployment-across-all-health-and-social-care-consultation-response…

En France, il n’y a pas de consultation… pourquoi ?
Show this thread",,,,,"['https://pbs.twimg.com/profile_images/1426281483082285061/F8EA3ule_mini.jpg', 'https://pbs.twimg.com/media/FM_ziThWUAEitlE?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FM_ziUeWQAEif-d?format=jpg&name=small']",https://twitter.com/checrai71/status/1499735941715480581
96,kamouflages -,@kamouflages,2022-03-04T23:34:29.000Z,"kamouflages -
@kamouflages
·
5 Mar","Replying to 
@GuiJamet
 and 
@LPLdirect
j'ai plus de compassion pour n'importe quel gilet jaune que pour tes amis les agents de propagande de l'OTAN Quant à ton monde de peurs , de lâchetés , de #GreatReset, de #vaccins et de #vivrensemble garde le",⚜,,,,[],https://twitter.com/kamouflages/status/1499891058796281858
97,Henri VINTRAS,@HVintras,2022-03-04T15:28:48.000Z,"Henri VINTRAS
@HVintras
·
4 Mar","Replying to 
@HogardJacques
Ça s’inscrit dans une certaine logique : on ferme 
@RTenfrancais
 et @souptnik_fr ; #YouTube et #Facebook censurent ce qui ne correspond pas à la doxa concernant la Russie, la #COVID19 et les #Vaccins. 
Les maîtres ont peur que le bon peuple se fasse une opinion.",,,,,[],https://twitter.com/HVintras/status/1499768833464221702
98,LeNainVertQuiTemmerde,@GardeNathalie,2022-03-05T14:21:01.000Z,"LeNainVertQuiTemmerde
@GardeNathalie
·
5 Mar","Ils nous ont servi les matchs :
- #covid  #anticovid
- #Vaccins  #antivaxx 
Maintenant on a droit à celui :
- #JeSuisUkrainien  #JeSuisPoutine 
Le diviser reste leur meilleur pouvoir. Réveillons-nous ! #EnsemblepourLesLibertes
14
18",🍀 🆚 🆚 🆚,,14,18,['https://pbs.twimg.com/media/FNF54VGXsAQ9RwI?format=jpg&name=small'],https://twitter.com/GardeNathalie/status/1500114162919350276
99,Didier,@LetItShine69,2022-03-05T08:57:38.000Z,"Didier
@LetItShine69
·
5 Mar"," La #Jordanie devient le 7e pays à supprimer toutes les conditions d'entrée sur son territoire. Cela comprend la suppression de ttes les exigences en matière de tests et de preuves de vax pour les visiteurs internationaux à compter du 1er mars 2022.
#vaccins #PasseVaccinal
1
7
13",🔥 👍,1,7,13,['https://pbs.twimg.com/media/FNEvYckXEAknYIc?format=jpg&name=small'],https://twitter.com/LetItShine69/status/1500032778703884288
100,Céline d’Arc,@pam33771,2022-03-05T19:00:42.000Z,"Céline d’Arc
@pam33771
·
5 Mar","La directrice du CDC (Centre pour le contrôle et la prévention des maladies), Rochelle Walensky, affirme que personne n'aurait pu imaginer que le  perdrait de son efficacité ou ne serait pas utile contre les mutations futures. #vaccins
7
5",💉,,7,5,['https://pbs.twimg.com/ext_tw_video_thumb/1500184490710339585/pu/img/vymeMddm2UPFk2N9.jpg'],https://twitter.com/pam33771/status/1500184547207614464
101,Mika le félin,@Mika_Felin,2022-03-05T10:47:09.000Z,"Mika le félin
@Mika_Felin
·
5 Mar","Oh  ben voilà les responsables de la vague #Omicron 
merci à Mr 
@olivierveran
 au pass et personnes vaxd'avoir propager cette cinquième vague c'est vrai que cette vague Omicron a immunisé beaucoup de non vax par la contamination
#PassVaccinalDeLaHonte
#Vaccins
#mensonges
KINGDHARMA
@KINGDHARMA1
 · 1 Mar
Replying to @nicolasberrod
Par contre ces 3-vaxxs sont libres d'aller au bistrot et contaminer les autres SANS MASQUE DEPUIS HIER ,alors que les 3- vaxxs devraient être mis en quarantaine 
2",😺 🐾 😺 🐾 🤔 💉 😊 😉 ☝ 🙄,,,2,"['https://pbs.twimg.com/profile_images/1466085744838168581/2eaLfxaV_mini.jpg', 'https://pbs.twimg.com/media/FMwbmHNX0AEaqmq?format=png&name=small']",https://twitter.com/Mika_Felin/status/1500060340050083842
102,ThaDonCris φ,@ThaDonCris,2022-03-05T08:14:12.000Z,"ThaDonCris φ
@ThaDonCris
·
5 Mar","Replying to 
@CaronPatricia11
bon j'avoue que cela demande un effort surhumain.... mais avec un peu d'imagination on comprend.... (sauf pour ceux en forêt )
Un collègue : je vois pas pk on enlèverait le #PassSanitaire parce que moi j'ai fait mes #Vaccins 
Comment lui dire ",🐢 ♻ 🌍 🌳 🎵 🐏 🐏 🐏 😂 🤔 🤔 🤔,,,,['https://pbs.twimg.com/media/FNEl63qXEAAzGhP?format=jpg&name=small'],https://twitter.com/ThaDonCris/status/1500021851002740738
103,Alain (#Frexit /Cpte perso),@Alain1703,2022-03-05T11:53:18.000Z,"Alain (#Frexit /Cpte perso)
@Alain1703
·
5 Mar","Après avoir #vacciné des milliards d'individus sous la contrainte, désormais Il serait temps de savoir si ces #Vaccins (déjà inoculés) seraient dangereux (sic !) 
Les volontaires qui participeront à cette étude seront payés ! (oui, vous avez bien lu).
GeB.
@GerardBondeau
 · 5 Mar
 Maintenant vous êtes PAYÉS pour savoir si les #Vax dangereux et inefficaces sont efficaces.

@JLesgards
@JCPEREZCODEX
@cstrateges
Show this thread
1",🥕 🥕 🥕 💀 💀 💀 🔴,,1,,"['https://pbs.twimg.com/profile_images/1154025406984536065/deGG4pWV_mini.jpg', 'https://pbs.twimg.com/media/FNEeci4XwAQeDkR?format=jpg&name=small']",https://twitter.com/Alain1703/status/1500076987720912900
104,Deb,@borabora9208,2022-03-05T07:41:37.000Z,"Deb
@borabora9208
·
5 Mar",Eh bien à partir du 14 Mars les antivax devront trouver autres choses pour se plaindre… moi en tout cas je suis contente d’avoir été présente pour la science…comme mes ancêtres l’ont été pour la Pénicilline…. #vaccins#pénicilline#pasteur#science,🤬,,,,[],https://twitter.com/borabora9208/status/1500013651092283394
105,Gerard Dupin,@GerardDupin,2022-03-05T21:03:40.000Z,"Gerard Dupin
@GerardDupin
·
5 Mar","Nous n'oublierons jamais ! COCUS MAIS CONTENTS! #Macron  veut faire oublier l'#escroquerie #sanitaire du siècle https://pgibertie.com/2022/03/05/cocus-mais-contents-macron-veut-faire-oublier-lescroquerie-sanitaire-du-siecle/… via 
@giberpa
 #covid #PassVaccinal #DictatureSanitaire #emmerder #vaccins #connard #imposteur
pgibertie.com
COCUS MAIS CONTENTS! Macron veut faire oublier l’escroquerie sanitaire du siècle
 La liberté consiste d’abord à ne pas mentir. Là où le mensonge prolifère, la tyrannie s’annonce ou se perpétue. » Albert Camus Vous croyez être ressucités par le Pfizer, prot…
1
1",,,1,1,[],https://twitter.com/GerardDupin/status/1500215491922649094
106,Franck Marc,@o_franco_aleman,2022-03-05T13:02:11.000Z,"Franck Marc
@o_franco_aleman
·
5 Mar","#Zemmour? En Russie! #Reconquete du Moyen Âge! La peste sans #Vaccins ! 
#stopcensure! #Poutine pour tout le monde!
1
1",✌ 🤡 🤡 🤡 🤡 🤡 🤪 🤪 🤪,,1,1,[],https://twitter.com/o_franco_aleman/status/1500094324176035842
107,achatpublic.info,@achatpublicinfo,2022-03-05T07:30:00.000Z,"achatpublic.info
@achatpublicinfo
·
5 Mar"," A lire ou à relire #CommandePublique [Interview] : Me Eric Lanzarone part en croisade contre les laboratoires de #Vaccins #Covid19… #MarchésPublics
achatpublic.info
[Interview] L’avocat Eric Lanzarone part en croisade contre les laboratoires de vaccins COVID-19
Eric Lanzarone, avocat au barreau de Marseille et spécialiste des marchés publics, représente des victimes d’effets secondaires consécutives à l’injection du vaccin Covid-19. Il dénonce l’illégalité...
2",📰,2,,,['https://pbs.twimg.com/card_img/1511072738739474432/0LvO5KEe?format=jpg&name=240x240'],https://twitter.com/achatpublicinfo/status/1500010724944273408
108,Joseph ERARDZ,@jemt2253,2022-03-05T09:26:06.000Z,"Joseph ERARDZ
@jemt2253
·
5 Mar","Dr. Stephanie #Seneff, chercheur scientifique senior au MIT: « 93% des événements dans le VAERS (Effets indésirables et réactions secondaires aux #vaccins) pour 2021 sont liés aux vaccins #COVID-19. »
businessbourse.com
Dr. Stephanie Seneff, chercheur scientifique senior au MIT: ""93% des événements dans le VAERS...
Dr. Stephanie Seneff, chercheur scientifique senior au MIT: ""93% des événements dans le VAERS (Effets indésirables et réactions secondaires aux vaccins) pour 2021 sont liés aux vaccins COVID-19.""",,,,,['https://pbs.twimg.com/card_img/1511298945980452870/mkF3Gp6M?format=jpg&name=240x240'],https://twitter.com/jemt2253/status/1500039941488881665
109,©mOvendiOmnivisiOn Think Tank,@mOvOmnivisiOn,2022-03-05T14:16:46.000Z,"©mOvendiOmnivisiOn Think Tank
@mOvOmnivisiOn
·
5 Mar","Replying to 
@NaphtalineLeBon
Faut pas oublier le carnage #EPHAD avec #rivotril 
+
carnage #vaccins
+
sans emplois forcés
#Macron20h #Macron2022 ?? NON
#Manifs5Mars
2",⬆,,2,,[],https://twitter.com/mOvOmnivisiOn/status/1500113093493415945
110,Banque mondiale,@Banquemondiale,2022-03-05T11:00:16.000Z,"Banque mondiale
@Banquemondiale
·
5 Mar","La 
@Banquemondiale
 a mis à disposition 20 milliards USD pour aider les pays à acheter des #vaccins et à mettre en place des systèmes de vaccination : 

Formation des agents de santé
Données et systèmes de surveillance
Campagnes de sensibilisation
banquemondiale.org
Les individus sont au cœur d’une reprise verte, résiliente et inclusive
Les individus sont au cœur d’une reprise verte, résiliente et inclusive
1
1
2",✔ ✔ ✔,1,1,2,['https://pbs.twimg.com/card_img/1512707173163442179/MfNjMo1l?format=png&name=240x240'],https://twitter.com/Banquemondiale/status/1500063640153640961
111,L’Anticapitaliste,@Lanticapitalis1,2022-03-05T11:00:19.000Z,"L’Anticapitaliste
@Lanticapitalis1
·
5 Mar","#Covid19
Si les pays à revenu élevé ont accaparé les #vaccins, épuisant impitoyablement les stocks avant que les régions plus pauvres du monde ne puissent y accéder, les entreprises pharmaceutiques ont également joué un rôle majeur dans cette catastrophe
lanticapitaliste.org
Amnesty International dénonce l’apartheid vaccinal
En facturant leurs vaccins à des prix élevés, en vendant la majeure partie à des pays riches, en s’opposant au partage de la propriété intellectuelle, les entreprises pharmaceutiques ne se sont pas...
1
2",,,1,2,[],https://twitter.com/Lanticapitalis1/status/1500063652342382593
112,checrai71,@checrai71,2022-03-05T19:06:06.000Z,"checrai71
@checrai71
·
5 Mar","Replying to 
@franceinfo
Des données de l’armée américaine remettent en cause le discours sur la sécurité des vaccins.

Publié le 17/02/2022

https://francesoir.fr/politique-monde/des-donnees-de-larmee-americaine-securite-vaccination…

""#vaccins"" de merde 
#effetsindesirables
francesoir.fr
Des données de l’armée américaine remettent en cause le discours sur la sécurité des vaccins
Au cours d’une audition au Sénat organisée par Ron Johnson, l’avocat Thomas Renz, qui représente des clients attaquant les obligations vaccinales, a présenté les chiffres issus de la base de données...",,,,,['https://pbs.twimg.com/card_img/1512163352230998023/Tjjzdyma?format=jpg&name=small'],https://twitter.com/checrai71/status/1500185904442449935
113,Patrick Vincourt,@PVincourt,2022-03-05T20:57:08.000Z,"Patrick Vincourt
@PVincourt
·
5 Mar","Donc si on arrêtait le manichéisme, et si on jugeait des choses au cas par cas - comme pour les #OGM, les #pesticides, les #vaccins, etc - on deviendrait plus efficace. Pour l’environnement et la survie de l’humanité. 

Cc: 
@pierreniney
, 
@clhebdo5
2
6",💉,2,,6,[],https://twitter.com/PVincourt/status/1500213848112078850
114,achatpublic.info,@achatpublicinfo,2022-03-05T10:45:00.000Z,"achatpublic.info
@achatpublicinfo
·
5 Mar","(...) ""C’est une dérive totale en matière de #MarchésPublics, pourquoi l’État a-t-il accepté de telles clauses et un contrat aussi mal écrit alors qu’un tel contrat aurait fait l’objet sur le plan local de déférés préfectoraux systématiques"" ? #Vaccins #Covid19France",,,,,[],https://twitter.com/achatpublicinfo/status/1500059798640889857
115,achatpublic.info,@achatpublicinfo,2022-03-05T18:45:00.000Z,"achatpublic.info
@achatpublicinfo
·
5 Mar","(…) ""Notre recours tend à convaincre le juge administratif que l’État, même au regard de la crise sanitaire, ne pouvait pas accepter ces clauses exonératoires de responsabilité""… #CommandePublique #Vaccins #Covid19France",,,,,[],https://twitter.com/achatpublicinfo/status/1500180593769795586
116,checrai71,@checrai71,2022-03-05T19:33:31.000Z,"checrai71
@checrai71
·
5 Mar","Replying to 
@BFMTV
https://twitter.com/PinsolleT/status/1500190508441903107?t=EqvYUx-Q0dri4KYjlxTMPw&s=19…

Les #bigmedia des + riches veulent nous soumettre -volontairement et consciemment ou non- à leurs normes sociales et biologiques.

""#vaccins"" de merde 
#passevaccinal numérique  totalitaire
Pinsolle Typhaine
@PinsolleT
 · 5 Mar
6/n Suspendus sans aucun revenu, amers de ne pouvoir faire ce qui a tjs été leur vie : on a jamais vu ça en France, pour un virus qui tue moins que la grippe ( vaccin non obligatoire, lui !)
Show this thread",,,,,['https://pbs.twimg.com/profile_images/1217094805999759364/zyfBb4h7_mini.jpg'],https://twitter.com/checrai71/status/1500192804605243405
117,Paula Jevévoudire,@Jevevoudire2,2022-03-05T20:45:11.000Z,"Paula Jevévoudire
@Jevevoudire2
·
5 Mar","Replying to 
@f_philippot
 and 
@monique_barret
Pourquoi de telles déclarations aujourd’hui est-ce que quelqu’un connaît le rôle exact de mme gates dans leurs fondations et sa responsabilité dans les dons et autres financements pour les #vaccins",,,,,[],https://twitter.com/Jevevoudire2/status/1500210840150192132
118,Franz Henneken,@MasseyFriend,2022-03-05T19:35:41.000Z,"Franz Henneken
@MasseyFriend
·
5 Mar","Replying to 
@AlsaceRevoltee
En #France, les gens aiment être fous. Si quelque chose ne va pas, vous descendez dans la rue et faites une révolution. J'ai reçu les trois #vaccins , mon carnet de vaccination allemand et c'est parfait.",,,,,[],https://twitter.com/MasseyFriend/status/1500193351399882757
119,Xavier Remis,@XavierRemis,2022-03-05T16:27:28.000Z,"Xavier Remis
@XavierRemis
·
5 Mar","Replying to 
@RReichstadt
 and 
@ZemmourEric
#SarahKnafo, la conseillère en communication de notre #PoutineFrançais, doit tempêter. 
#ChristineBoutin #Zemmour #ZemmourJamais #Davos #Ukraine #Vaccins
1
2",,1,,2,[],https://twitter.com/XavierRemis/status/1500145984420069380
120,Mag_Alie,@Mag_Lo_Zimerman,2022-03-06T21:42:46.000Z,"Mag_Alie
@Mag_Lo_Zimerman
·
6 Mar","Avant de penser à sauver des contrées éloignées, peut-être faudrait pas oublier ce qu’il se passe devant nos portes ! Qd il n’y aura + de soignants faudra pas venir publier « je suis soignant » #COVID #vaccins #Ukraine️ #Zelensky #macron #Presidentielle2022 #Zemmour #Poutine
4
16
51",,4,16,51,['https://pbs.twimg.com/media/FNMok8hWYAMSzwT?format=jpg&name=small'],https://twitter.com/Mag_Lo_Zimerman/status/1500587720883720203
121,Didier,@LetItShine69,2022-03-06T06:37:55.000Z,"Didier
@LetItShine69
·
6 Mar","#Aix - Hier matin - Ecoutez cette soignante 
#manifs05mars #vaccins #vaccination  #PassVaccinal #soignants 
@Lesinfirmieres1
5
20
21",😢 😬,5,20,21,['https://pbs.twimg.com/ext_tw_video_thumb/1500359773878951937/pu/img/G_Xkmun_Ce6Ob81v.jpg'],https://twitter.com/LetItShine69/status/1500360004532064256
122,liberté - chérie,@tyalumiere,2022-03-06T22:17:13.000Z,"liberté - chérie
@tyalumiere
·
6 Mar","Non! je suis pas soumis  
#UkraineRussie #NonAuPassDeLaHonte 
#Vaccinezvous #vaccins #3eth #ukraine #StopDictatureSanitaire #Zelenskiy #Zelensky #France #belgique #EmpireDuMensonge
3
2",🫧 🤣,,3,2,['https://pbs.twimg.com/media/FNMwdpHWUAsdCLU?format=jpg&name=small'],https://twitter.com/tyalumiere/status/1500596388585000961
123,Bilderberg,@_Bilderberg_,2022-03-06T19:42:14.000Z,"Bilderberg
@_Bilderberg_
·
6 Mar","Ces #vaccins ont été présentés comme sûrs et efficaces... 
Le fait que des gens comme #RochelleWalensky #CDC 
le Dr #Fauci le Dr #Collins... 
aient dit ""sûr et efficace"", cela se transforme ens accusations criminelles
Cela pourrait être une conspiration pour meurtre
#COVID19
1
8
8",💎,1,8,8,['https://pbs.twimg.com/ext_tw_video_thumb/1500557237454057475/pu/img/1QMC1MCSorb-1bLy.jpg'],https://twitter.com/_Bilderberg_/status/1500557387211722753
